filename,Rank,Player,Team,Position,Points,Games,Avg
wk01_ppr.csv,355,Andre Roberts,Multi,WR,0,1,0
wk01_ppr.csv,355,Jonathan Ward,ARI,RB,0,1,0
wk01_ppr.csv,355,Russell Gage,ATL,WR,0,1,0
wk01_ppr.csv,355,Dare Ogunbowale,JAC,RB,0,1,0
wk01_ppr.csv,355,Jared Pinkney,DET,TE,0,1,0
wk01_ppr.csv,355,Ihmir Smith-Marsette,MIN,WR,0,1,0
wk01_ppr.csv,355,Diontae Spencer,DEN,WR,0,1,0
wk01_ppr.csv,355,Justin Hardee,NYJ,WR,0,1,0
wk01_ppr.csv,355,Andy Janovich,CLE,RB,0,1,0
wk01_ppr.csv,355,Ty Long,LAC,K,0,1,0
wk01_ppr.csv,355,Albert Wilson,MIA,WR,0,1,0
wk01_ppr.csv,355,Daniel Brown,NYJ,TE,0,1,0
wk01_ppr.csv,355,Donald Parham Jr.,LAC,TE,0,1,0
wk01_ppr.csv,355,Marcus Kemp,KC,WR,0,1,0
wk01_ppr.csv,355,Mike Gesicki,MIA,TE,0,1,0
wk01_ppr.csv,355,Spencer Brown,CAR,RB,0,1,0
wk01_ppr.csv,355,J.J. Arcega-Whiteside,PHI,WR,0,1,0
wk01_ppr.csv,355,Jordan Akins,HOU,TE,0,1,0
wk01_ppr.csv,355,Demetric Felton,CLE,RB,0,1,0
wk01_ppr.csv,355,Khalil Herbert,CHI,RB,0,1,0
wk01_ppr.csv,355,Tennessee Titans,TEN,DST,0,1,0
wk01_ppr.csv,355,Chicago Bears,CHI,DST,0,1,0
wk01_ppr.csv,355,Travis Homer,SEA,RB,0,1,0
wk01_ppr.csv,355,Maxx Williams,ARI,TE,0,1,0
wk01_ppr.csv,355,Mack Hollins,MIA,WR,0,1,0
wk01_ppr.csv,355,Chris Herndon IV,MIN,TE,0,1,0
wk01_ppr.csv,355,Tyler Johnson,TB,WR,0,1,0
wk01_ppr.csv,355,Dominique Dafney,GB,TE,0,1,0
wk01_ppr.csv,355,Jake Funk,LAR,RB,0,1,0
wk01_ppr.csv,355,Mo Alie-Cox,IND,TE,0,1,0
wk01_ppr.csv,355,Demetrius Harris,ARI,TE,0,1,0
wk01_ppr.csv,355,Willie Snead IV,Multi,WR,0,1,0
wk01_ppr.csv,355,Kaden Smith,NYG,TE,0,1,0
wk01_ppr.csv,355,Derek Watt,PIT,RB,0,1,0
wk01_ppr.csv,355,Feleipe Franks,ATL,QB,0,1,0
wk01_ppr.csv,355,Boston Scott,PHI,RB,0,1,0
wk01_ppr.csv,355,Wayne Gallman Jr.,Multi,RB,0,1,0
wk01_ppr.csv,355,Jeff Smith,NYJ,WR,0,1,0
wk01_ppr.csv,355,Darrell Daniels,ARI,TE,0,1,0
wk01_ppr.csv,355,Benny Snell Jr.,PIT,RB,0,1,0
wk01_ppr.csv,355,Elijhaa Penny,NYG,RB,0,1,0
wk01_ppr.csv,355,Alex Erickson,CAR,WR,0,1,0
wk01_ppr.csv,355,Corey Clement,DAL,RB,0,1,0
wk01_ppr.csv,355,Elliott Fry,KC,K,0,1,0
wk01_ppr.csv,355,Johnny Mundt,LAR,TE,0,1,0
wk01_ppr.csv,355,Gunner Olszewski,NE,WR,0,1,0
wk01_ppr.csv,355,Jakeem Grant Sr.,Multi,WR,0,1,0
wk01_ppr.csv,422,Isaiah McKenzie,BUF,WR,-0.3,1,-0.3
wk01_ppr.csv,423,Ronald Jones II,TB,RB,-0.6,1,-0.6
wk01_ppr.csv,424,Jacksonville Jaguars,JAC,DST,-3,1,-3
wk01_ppr.csv,425,Green Bay Packers,GB,DST,-4,1,-4
wk02_ppr.csv,1,Derrick Henry,TEN,RB,47.7,1,47.7
wk02_ppr.csv,2,Aaron Jones,GB,RB,41.5,1,41.5
wk02_ppr.csv,3,Cooper Kupp,LAR,WR,36.8,1,36.8
wk02_ppr.csv,4,Kyler Murray,ARI,QB,35.1,1,35.1
wk02_ppr.csv,5,Lamar Jackson,BAL,QB,34.3,1,34.3
wk02_ppr.csv,6,Tyler Lockett,SEA,WR,31.8,1,31.8
wk02_ppr.csv,7,Tom Brady,TB,QB,29.6,1,29.6
wk02_ppr.csv,8,Daniel Jones,NYG,QB,29.5,1,29.5
wk02_ppr.csv,9,Terry McLaurin,WAS,WR,27.7,1,27.7
wk02_ppr.csv,10,Aaron Rodgers,GB,QB,26.8,1,26.8
wk02_ppr.csv,11,Kirk Cousins,MIN,QB,25.3,1,25.3
wk02_ppr.csv,12,Patrick Mahomes II,KC,QB,25,1,25
wk02_ppr.csv,13,Courtland Sutton,DEN,WR,24.9,1,24.9
wk02_ppr.csv,14,Christian McCaffrey,CAR,RB,24.7,1,24.7
wk02_ppr.csv,15,Mike Evans,TB,WR,24.5,1,24.5
wk02_ppr.csv,16,Rondale Moore,ARI,WR,24.4,1,24.4
wk02_ppr.csv,17,Derek Carr,LV,QB,24.2,1,24.2
wk02_ppr.csv,18,Cordarrelle Patterson,ATL,RB,23.9,1,23.9
wk02_ppr.csv,18,Travis Kelce,KC,TE,23.9,1,23.9
wk02_ppr.csv,20,Russell Wilson,SEA,QB,23.3,1,23.3
wk02_ppr.csv,20,Marquise Brown,BAL,WR,23.3,1,23.3
wk02_ppr.csv,22,Tony Pollard,DAL,RB,23,1,23
wk02_ppr.csv,23,Brandin Cooks,HOU,WR,22.8,1,22.8
wk02_ppr.csv,24,Henry Ruggs III,LV,WR,22.5,1,22.5
wk02_ppr.csv,24,Austin Ekeler,LAC,RB,22.5,1,22.5
wk02_ppr.csv,26,Mike Williams,LAC,WR,22.1,1,22.1
wk02_ppr.csv,27,Buffalo Bills,BUF,DST,22,1,22
wk02_ppr.csv,27,Graham Gano,NYG,K,22,1,22
wk02_ppr.csv,29,DJ Moore,CAR,WR,21.9,1,21.9
wk02_ppr.csv,30,Jalen Hurts,PHI,QB,21.8,1,21.8
wk02_ppr.csv,31,Teddy Bridgewater,DEN,QB,21.2,1,21.2
wk02_ppr.csv,32,Freddie Swain,SEA,WR,21,1,21
wk02_ppr.csv,32,Taylor Heinicke,WAS,QB,21,1,21
wk02_ppr.csv,34,T.J. Hockenson,DET,TE,20.6,1,20.6
wk02_ppr.csv,35,J.D. McKissic,WAS,RB,20.3,1,20.3
wk02_ppr.csv,35,Michael Pittman Jr.,IND,WR,20.3,1,20.3
wk02_ppr.csv,37,K.J. Osborn,MIN,WR,20.1,1,20.1
wk02_ppr.csv,37,Davante Adams,GB,WR,20.1,1,20.1
wk02_ppr.csv,39,Chicago Bears,CHI,DST,20,1,20
wk02_ppr.csv,40,Sam Darnold,CAR,QB,19.9,1,19.9
wk02_ppr.csv,40,Rob Gronkowski,TB,TE,19.9,1,19.9
wk02_ppr.csv,42,Jimmy Garoppolo,SF,QB,19.6,1,19.6
wk02_ppr.csv,43,Diontae Johnson,PIT,WR,19.5,1,19.5
wk02_ppr.csv,44,Jared Goff,DET,QB,19.4,1,19.4
wk02_ppr.csv,45,Calvin Ridley,ATL,WR,19.3,1,19.3
wk02_ppr.csv,45,Matt Ryan,ATL,QB,19.3,1,19.3
wk02_ppr.csv,47,Najee Harris,PIT,RB,19.1,1,19.1
wk02_ppr.csv,48,Tampa Bay Buccaneers,TB,DST,19,1,19
wk02_ppr.csv,48,New England Patriots,NE,DST,19,1,19
wk02_ppr.csv,50,Julio Jones,TEN,WR,18.8,1,18.8
wk02_ppr.csv,51,Carson Wentz,IND,QB,18.6,1,18.6
wk02_ppr.csv,52,Baker Mayfield,CLE,QB,18.5,1,18.5
wk02_ppr.csv,52,James White,NE,RB,18.5,1,18.5
wk02_ppr.csv,52,Justin Jefferson,MIN,WR,18.5,1,18.5
wk02_ppr.csv,55,Matthew Stafford,LAR,QB,18.2,1,18.2
wk02_ppr.csv,56,Josh Allen,BUF,QB,17.7,1,17.7
wk02_ppr.csv,56,Ezekiel Elliott,DAL,RB,17.7,1,17.7
wk02_ppr.csv,58,Sterling Shepard,NYG,WR,17.5,1,17.5
wk02_ppr.csv,58,Marvin Jones Jr.,JAC,WR,17.5,1,17.5
wk02_ppr.csv,60,CeeDee Lamb,DAL,WR,17.4,1,17.4
wk02_ppr.csv,61,Darrell Henderson Jr.,LAR,RB,17.2,1,17.2
wk02_ppr.csv,62,Devin Singletary,BUF,RB,17.1,1,17.1
wk02_ppr.csv,63,Daniel Carlson,LV,K,17,1,17
wk02_ppr.csv,64,Nick Chubb,CLE,RB,16.8,1,16.8
wk02_ppr.csv,64,Dalvin Cook,MIN,RB,16.8,1,16.8
wk02_ppr.csv,66,Justin Herbert,LAC,QB,16.7,1,16.7
wk02_ppr.csv,67,Tyrod Taylor,HOU,QB,16.5,1,16.5
wk02_ppr.csv,68,Maxx Williams,ARI,TE,16.4,1,16.4
wk02_ppr.csv,68,JuJu Smith-Schuster,PIT,WR,16.4,1,16.4
wk02_ppr.csv,70,Quintez Cephus,DET,WR,16.3,1,16.3
wk02_ppr.csv,71,Chris Godwin,TB,WR,16.2,1,16.2
wk02_ppr.csv,72,Deebo Samuel,SF,WR,16.1,1,16.1
wk02_ppr.csv,73,Stefon Diggs,BUF,WR,16,1,16
wk02_ppr.csv,73,Tee Higgins,CIN,WR,16,1,16
wk02_ppr.csv,75,Adam Thielen,MIN,WR,15.9,1,15.9
wk02_ppr.csv,76,DeAndre Hopkins,ARI,WR,15.4,1,15.4
wk02_ppr.csv,76,Zack Moss,BUF,RB,15.4,1,15.4
wk02_ppr.csv,78,Chris Carson,SEA,RB,15.1,1,15.1
wk02_ppr.csv,79,Nick Folk,NE,K,15,1,15
wk02_ppr.csv,79,Randy Bullock,TEN,K,15,1,15
wk02_ppr.csv,81,Keenan Allen,LAC,WR,14.8,1,14.8
wk02_ppr.csv,81,Ben Roethlisberger,PIT,QB,14.8,1,14.8
wk02_ppr.csv,81,Zach Pascal,IND,WR,14.8,1,14.8
wk02_ppr.csv,84,Ryan Tannehill,TEN,QB,14.6,1,14.6
wk02_ppr.csv,85,Darius Slayton,NYG,WR,14.4,1,14.4
wk02_ppr.csv,86,Braxton Berrios,NYJ,WR,14.3,1,14.3
wk02_ppr.csv,86,Tyler Boyd,CIN,WR,14.3,1,14.3
wk02_ppr.csv,86,Byron Pringle,KC,WR,14.3,1,14.3
wk02_ppr.csv,89,Robert Tonyan,GB,TE,14.2,1,14.2
wk02_ppr.csv,90,Dustin Hopkins,Multi,K,14,1,14
wk02_ppr.csv,91,Quez Watkins,PHI,WR,13.7,1,13.7
wk02_ppr.csv,92,Demarcus Robinson,KC,WR,13.6,1,13.6
wk02_ppr.csv,93,Jack Doyle,IND,TE,13.4,1,13.4
wk02_ppr.csv,93,A.J. Green,ARI,WR,13.4,1,13.4
wk02_ppr.csv,93,Brandon Zylstra,CAR,WR,13.4,1,13.4
wk02_ppr.csv,93,Ja'Marr Chase,CIN,WR,13.4,1,13.4
wk02_ppr.csv,93,Damien Harris,NE,RB,13.4,1,13.4
wk02_ppr.csv,98,Noah Fant,DEN,TE,13.3,1,13.3
wk02_ppr.csv,98,Joe Burrow,CIN,QB,13.3,1,13.3
wk02_ppr.csv,98,Mike Davis,ATL,RB,13.3,1,13.3
wk02_ppr.csv,101,Demetric Felton,CLE,RB,13.1,1,13.1
wk02_ppr.csv,102,Greg Joseph,MIN,K,13,1,13
wk02_ppr.csv,102,Brandon McManus,DEN,K,13,1,13
wk02_ppr.csv,104,Tim Patrick,DEN,WR,12.7,1,12.7
wk02_ppr.csv,105,Darnell Mooney,CHI,WR,12.6,1,12.6
wk02_ppr.csv,106,Chase Edmonds,ARI,RB,12.5,1,12.5
wk02_ppr.csv,107,Kyle Pitts,ATL,TE,12.3,1,12.3
wk02_ppr.csv,108,Matt Prater,ARI,K,12,1,12
wk02_ppr.csv,108,Robert Woods,LAR,WR,12,1,12
wk02_ppr.csv,108,Minnesota Vikings,MIN,DST,12,1,12
wk02_ppr.csv,108,Carolina Panthers,CAR,DST,12,1,12
wk02_ppr.csv,108,Rodrigo Blankenship,IND,K,12,1,12
wk02_ppr.csv,113,D'Andre Swift,DET,RB,11.8,1,11.8
wk02_ppr.csv,114,Leonard Fournette,TB,RB,11.6,1,11.6
wk02_ppr.csv,115,Darren Waller,LV,TE,11.5,1,11.5
wk02_ppr.csv,116,Adam Humphries,WAS,WR,11.4,1,11.4
wk02_ppr.csv,116,Foster Moreau,LV,TE,11.4,1,11.4
wk02_ppr.csv,118,D.K. Metcalf,SEA,WR,11.3,1,11.3
wk02_ppr.csv,118,Ty'Son Williams,BAL,RB,11.3,1,11.3
wk02_ppr.csv,120,Indianapolis Colts,IND,DST,11,1,11
wk02_ppr.csv,121,David Montgomery,CHI,RB,10.9,1,10.9
wk02_ppr.csv,122,Michael Carter,NYJ,RB,10.8,1,10.8
wk02_ppr.csv,123,Mark Andrews,BAL,TE,10.7,1,10.7
wk02_ppr.csv,123,Hunter Renfrow,LV,WR,10.7,1,10.7
wk02_ppr.csv,125,Mecole Hardman,KC,WR,10.5,1,10.5
wk02_ppr.csv,125,Kenyan Drake,LV,RB,10.5,1,10.5
wk02_ppr.csv,127,Allen Robinson II,CHI,WR,10.4,1,10.4
wk02_ppr.csv,128,Jameis Winston,NO,QB,10.3,1,10.3
wk02_ppr.csv,129,Tristan Vizcaino,LAC,K,10,1,10
wk02_ppr.csv,129,Greg Zuerlein,DAL,K,10,1,10
wk02_ppr.csv,131,JaMycal Hasty,SF,RB,9.9,1,9.9
wk02_ppr.csv,132,Jauan Jennings,SF,WR,9.7,1,9.7
wk02_ppr.csv,132,Dawson Knox,BUF,TE,9.7,1,9.7
wk02_ppr.csv,132,Chase Claypool,PIT,WR,9.7,1,9.7
wk02_ppr.csv,135,Latavius Murray,BAL,RB,9.6,1,9.6
wk02_ppr.csv,136,Christian Kirk,ARI,WR,9.5,1,9.5
wk02_ppr.csv,136,Logan Thomas,WAS,TE,9.5,1,9.5
wk02_ppr.csv,138,James Robinson,JAC,RB,9.4,1,9.4
wk02_ppr.csv,138,Phillip Lindsay,Multi,RB,9.4,1,9.4
wk02_ppr.csv,140,Antonio Gibson,WAS,RB,9.3,1,9.3
wk02_ppr.csv,141,DeVante Parker,MIA,WR,9.2,1,9.2
wk02_ppr.csv,142,Matt Gay,LAR,K,9,1,9
wk02_ppr.csv,142,Jacksonville Jaguars,JAC,DST,9,1,9
wk02_ppr.csv,142,Austin Hooper,CLE,TE,9,1,9
wk02_ppr.csv,142,Denver Broncos,DEN,DST,9,1,9
wk02_ppr.csv,142,Zane Gonzalez,CAR,K,9,1,9
wk02_ppr.csv,147,Saquon Barkley,NYG,RB,8.9,1,8.9
wk02_ppr.csv,147,Harrison Bryant,CLE,TE,8.9,1,8.9
wk02_ppr.csv,147,Melvin Gordon III,DEN,RB,8.9,1,8.9
wk02_ppr.csv,147,Ricky Seals-Jones,WAS,TE,8.9,1,8.9
wk02_ppr.csv,151,Jaylen Waddle,MIA,WR,8.8,1,8.8
wk02_ppr.csv,151,Trevor Lawrence,JAC,QB,8.8,1,8.8
wk02_ppr.csv,153,Elijah Moore,NYJ,WR,8.7,1,8.7
wk02_ppr.csv,153,Andy Dalton,CHI,QB,8.7,1,8.7
wk02_ppr.csv,155,Myles Gaskin,MIA,RB,8.6,1,8.6
wk02_ppr.csv,156,Dak Prescott,DAL,QB,8.5,1,8.5
wk02_ppr.csv,156,Dan Arnold,Multi,TE,8.5,1,8.5
wk02_ppr.csv,158,Javonte Williams,DEN,RB,8.4,1,8.4
wk02_ppr.csv,158,Sammy Watkins,BAL,WR,8.4,1,8.4
wk02_ppr.csv,160,Joe Mixon,CIN,RB,8.1,1,8.1
wk02_ppr.csv,161,San Francisco 49ers,SF,DST,8,1,8
wk02_ppr.csv,161,Los Angeles Rams,LAR,DST,8,1,8
wk02_ppr.csv,161,Cairo Santos,CHI,K,8,1,8
wk02_ppr.csv,164,Jakobi Meyers,NE,WR,7.8,1,7.8
wk02_ppr.csv,164,Russell Gage,ATL,WR,7.8,1,7.8
wk02_ppr.csv,166,Pat Freiermuth,PIT,TE,7.6,1,7.6
wk02_ppr.csv,166,Cole Beasley,BUF,WR,7.6,1,7.6
wk02_ppr.csv,168,Mac Jones,NE,QB,7.4,1,7.4
wk02_ppr.csv,169,MyCole Pruitt,TEN,TE,7.3,1,7.3
wk02_ppr.csv,169,Elijah Mitchell,SF,RB,7.3,1,7.3
wk02_ppr.csv,169,A.J. Brown,TEN,WR,7.3,1,7.3
wk02_ppr.csv,172,Kenneth Gainwell,PHI,RB,7.2,1,7.2
wk02_ppr.csv,173,Mike Gesicki,MIA,TE,7.1,1,7.1
wk02_ppr.csv,174,Evan McPherson,CIN,K,7,1,7
wk02_ppr.csv,174,Justin Tucker,BAL,K,7,1,7
wk02_ppr.csv,174,Bryan Edwards,LV,WR,7,1,7
wk02_ppr.csv,174,Kansas City Chiefs,KC,DST,7,1,7
wk02_ppr.csv,174,Davis Mills,HOU,QB,7,1,7
wk02_ppr.csv,174,Dallas Cowboys,DAL,DST,7,1,7
wk02_ppr.csv,174,Chase McLaughlin,CLE,K,7,1,7
wk02_ppr.csv,174,Alvin Kamara,NO,RB,7,1,7
wk02_ppr.csv,174,Chris Boswell,PIT,K,7,1,7
wk02_ppr.csv,183,Miles Sanders,PHI,RB,6.9,1,6.9
wk02_ppr.csv,184,Kenny Golladay,NYG,WR,6.8,1,6.8
wk02_ppr.csv,184,Robby Anderson,CAR,WR,6.8,1,6.8
wk02_ppr.csv,184,Jonnu Smith,NE,TE,6.8,1,6.8
wk02_ppr.csv,184,Emmanuel Sanders,BUF,WR,6.8,1,6.8
wk02_ppr.csv,188,Jamaal Williams,DET,RB,6.7,1,6.7
wk02_ppr.csv,188,David Johnson,HOU,RB,6.7,1,6.7
wk02_ppr.csv,188,Blake Jarwin,DAL,TE,6.7,1,6.7
wk02_ppr.csv,191,Jacoby Brissett,MIA,QB,6.6,1,6.6
wk02_ppr.csv,192,Albert Okwuegbunam,DEN,TE,6.4,1,6.4
wk02_ppr.csv,192,Dyami Brown,WAS,WR,6.4,1,6.4
wk02_ppr.csv,194,Jonathan Taylor,IND,RB,6.3,1,6.3
wk02_ppr.csv,194,Kareem Hunt,CLE,RB,6.3,1,6.3
wk02_ppr.csv,194,Zach Wilson,NYJ,QB,6.3,1,6.3
wk02_ppr.csv,197,Hunter Henry,NE,TE,6.2,1,6.2
wk02_ppr.csv,198,Green Bay Packers,GB,DST,6,1,6
wk02_ppr.csv,198,Albert Wilson,MIA,WR,6,1,6
wk02_ppr.csv,198,Ryan Succop,TB,K,6,1,6
wk02_ppr.csv,198,Cincinnati Bengals,CIN,DST,6,1,6
wk02_ppr.csv,198,Matt Ammendola,NYJ,K,6,1,6
wk02_ppr.csv,198,Andy Janovich,CLE,RB,6,1,6
wk02_ppr.csv,198,Jamal Agnew,JAC,WR,6,1,6
wk02_ppr.csv,198,Jason Myers,SEA,K,6,1,6
wk02_ppr.csv,198,New Orleans Saints,NO,DST,6,1,6
wk02_ppr.csv,198,Robbie Gould,SF,K,6,1,6
wk02_ppr.csv,198,Austin Seibert,DET,K,6,1,6
wk02_ppr.csv,209,Jeremy McNichols,TEN,RB,5.9,1,5.9
wk02_ppr.csv,209,Tyreek Hill,KC,WR,5.9,1,5.9
wk02_ppr.csv,211,Jared Cook,LAC,TE,5.8,1,5.8
wk02_ppr.csv,211,Darrel Williams,KC,RB,5.8,1,5.8
wk02_ppr.csv,213,George Kittle,SF,TE,5.7,1,5.7
wk02_ppr.csv,214,Randall Cobb,GB,WR,5.6,1,5.6
wk02_ppr.csv,215,Amari Cooper,DAL,WR,5.4,1,5.4
wk02_ppr.csv,216,Nelson Agholor,NE,WR,5.1,1,5.1
wk02_ppr.csv,217,Cleveland Browns,CLE,DST,5,1,5
wk02_ppr.csv,217,Houston Texans,HOU,DST,5,1,5
wk02_ppr.csv,217,Tyler Bass,BUF,K,5,1,5
wk02_ppr.csv,217,Los Angeles Chargers,LAC,DST,5,1,5
wk02_ppr.csv,217,Las Vegas Raiders,LV,DST,5,1,5
wk02_ppr.csv,217,Younghoe Koo,ATL,K,5,1,5
wk02_ppr.csv,217,Mason Crosby,GB,K,5,1,5
wk02_ppr.csv,217,Ty Johnson,NYJ,RB,5,1,5
wk02_ppr.csv,217,Mark Ingram II,Multi,RB,5,1,5
wk02_ppr.csv,217,Harrison Butker,KC,K,5,1,5
wk02_ppr.csv,227,Amon-Ra St. Brown,DET,WR,4.8,1,4.8
wk02_ppr.csv,228,Rashard Higgins,CLE,WR,4.7,1,4.7
wk02_ppr.csv,228,Terrace Marshall Jr.,CAR,WR,4.7,1,4.7
wk02_ppr.csv,230,Kendrick Bourne,NE,WR,4.6,1,4.6
wk02_ppr.csv,230,Ronald Jones II,TB,RB,4.6,1,4.6
wk02_ppr.csv,230,Sony Michel,LAR,RB,4.6,1,4.6
wk02_ppr.csv,233,Justin Fields,CHI,QB,4.5,1,4.5
wk02_ppr.csv,233,Cedrick Wilson Jr.,DAL,WR,4.5,1,4.5
wk02_ppr.csv,233,Jeff Smith,NYJ,WR,4.5,1,4.5
wk02_ppr.csv,233,Kyle Rudolph,NYG,TE,4.5,1,4.5
wk02_ppr.csv,237,Dallas Goedert,PHI,TE,4.4,1,4.4
wk02_ppr.csv,237,Kaden Smith,NYG,TE,4.4,1,4.4
wk02_ppr.csv,239,Olamide Zaccheaus,ATL,WR,4.2,1,4.2
wk02_ppr.csv,239,Jalen Guyton,LAC,WR,4.2,1,4.2
wk02_ppr.csv,239,Nico Collins,HOU,WR,4.2,1,4.2
wk02_ppr.csv,239,Chester Rogers,TEN,WR,4.2,1,4.2
wk02_ppr.csv,243,Joshua Palmer,LAC,WR,4.1,1,4.1
wk02_ppr.csv,244,Jake Elliott,PHI,K,4,1,4
wk02_ppr.csv,244,Seattle Seahawks,SEA,DST,4,1,4
wk02_ppr.csv,246,Justin Jackson,LAC,RB,3.9,1,3.9
wk02_ppr.csv,247,Kalif Raymond,DET,WR,3.8,1,3.8
wk02_ppr.csv,247,Alexander Mattison,MIN,RB,3.8,1,3.8
wk02_ppr.csv,247,David Njoku,CLE,TE,3.8,1,3.8
wk02_ppr.csv,247,Dalton Schultz,DAL,TE,3.8,1,3.8
wk02_ppr.csv,251,Kyle Juszczyk,SF,RB,3.7,1,3.7
wk02_ppr.csv,251,Lil'Jordan Humphrey,NO,WR,3.7,1,3.7
wk02_ppr.csv,253,Giovani Bernard,TB,RB,3.6,1,3.6
wk02_ppr.csv,253,AJ Dillon,GB,RB,3.6,1,3.6
wk02_ppr.csv,253,DeVonta Smith,PHI,WR,3.6,1,3.6
wk02_ppr.csv,256,Tyler Conklin,MIN,TE,3.5,1,3.5
wk02_ppr.csv,257,Travis Homer,SEA,RB,3.4,1,3.4
wk02_ppr.csv,257,Trinity Benson,DET,WR,3.4,1,3.4
wk02_ppr.csv,257,James O'Shaughnessy,JAC,TE,3.4,1,3.4
wk02_ppr.csv,260,Derek Carrier,LV,TE,3.3,1,3.3
wk02_ppr.csv,260,Juwan Johnson,NO,TE,3.3,1,3.3
wk02_ppr.csv,262,Nyheim Hines,IND,RB,3.2,1,3.2
wk02_ppr.csv,262,Peyton Barber,LV,RB,3.2,1,3.2
wk02_ppr.csv,264,O.J. Howard,TB,TE,3.1,1,3.1
wk02_ppr.csv,265,Joey Slye,Multi,K,3,1,3
wk02_ppr.csv,265,Blake Bell,KC,TE,3,1,3
wk02_ppr.csv,265,Washington Football Team,WAS,DST,3,1,3
wk02_ppr.csv,265,Geoff Swaim,TEN,TE,3,1,3
wk02_ppr.csv,265,Ryan Griffin,NYJ,TE,3,1,3
wk02_ppr.csv,265,New York Jets,NYJ,DST,3,1,3
wk02_ppr.csv,265,Miami Dolphins,MIA,DST,3,1,3
wk02_ppr.csv,265,Baltimore Ravens,BAL,DST,3,1,3
wk02_ppr.csv,273,Stephen Anderson,LAC,TE,2.9,1,2.9
wk02_ppr.csv,273,Devonta Freeman,BAL,RB,2.9,1,2.9
wk02_ppr.csv,273,D.J. Chark Jr.,JAC,WR,2.9,1,2.9
wk02_ppr.csv,276,Corey Davis,NYJ,WR,2.8,1,2.8
wk02_ppr.csv,276,Marquez Callaway,NO,WR,2.8,1,2.8
wk02_ppr.csv,276,Mo Alie-Cox,IND,TE,2.8,1,2.8
wk02_ppr.csv,279,Jordan Akins,HOU,TE,2.7,1,2.7
wk02_ppr.csv,279,Antonio Brown,TB,WR,2.7,1,2.7
wk02_ppr.csv,281,Clyde Edwards-Helaire,KC,RB,2.6,1,2.6
wk02_ppr.csv,281,Chris Hogan,NO,WR,2.6,1,2.6
wk02_ppr.csv,281,James Conner,ARI,RB,2.6,1,2.6
wk02_ppr.csv,284,Jalen Reagor,PHI,WR,2.5,1,2.5
wk02_ppr.csv,284,Kendall Hinton,DEN,WR,2.5,1,2.5
wk02_ppr.csv,284,Alex Collins,SEA,RB,2.5,1,2.5
wk02_ppr.csv,284,Andre Roberts,Multi,WR,2.5,1,2.5
wk02_ppr.csv,288,Chris Evans,CIN,RB,2.4,1,2.4
wk02_ppr.csv,288,Damien Williams,CHI,RB,2.4,1,2.4
wk02_ppr.csv,288,Tommy Hudson,TEN,TE,2.4,1,2.4
wk02_ppr.csv,288,C.J. Uzomah,CIN,TE,2.4,1,2.4
wk02_ppr.csv,288,Tevin Coleman,NYJ,RB,2.4,1,2.4
wk02_ppr.csv,288,Jerick McKinnon,KC,RB,2.4,1,2.4
wk02_ppr.csv,288,Willie Snead IV,Multi,WR,2.4,1,2.4
wk02_ppr.csv,288,Van Jefferson,LAR,WR,2.4,1,2.4
wk02_ppr.csv,296,Chris Conley,HOU,WR,2.3,1,2.3
wk02_ppr.csv,297,Devontae Booker,NYG,RB,2.1,1,2.1
wk02_ppr.csv,297,Jody Fortson,KC,WR,2.1,1,2.1
wk02_ppr.csv,297,Malcolm Brown,MIA,RB,2.1,1,2.1
wk02_ppr.csv,297,Michael Burton,KC,RB,2.1,1,2.1
wk02_ppr.csv,301,Pittsburgh Steelers,PIT,DST,2,1,2
wk02_ppr.csv,301,Tennessee Titans,TEN,DST,2,1,2
wk02_ppr.csv,301,Deonte Harty,NO,WR,2,1,2
wk02_ppr.csv,301,Marquise Goodwin,CHI,WR,2,1,2
wk02_ppr.csv,301,New York Giants,NYG,DST,2,1,2
wk02_ppr.csv,301,Ashton Dulin,IND,WR,2,1,2
wk02_ppr.csv,307,Josh Oliver,BAL,TE,1.9,1,1.9
wk02_ppr.csv,307,Trent Sherfield,SF,WR,1.9,1,1.9
wk02_ppr.csv,307,Jarvis Landry,CLE,WR,1.9,1,1.9
wk02_ppr.csv,307,Danny Amendola,HOU,WR,1.9,1,1.9
wk02_ppr.csv,307,Lee Smith,ATL,TE,1.9,1,1.9
wk02_ppr.csv,312,Tyler Higbee,LAR,TE,1.8,1,1.8
wk02_ppr.csv,312,Christian Blake,ATL,WR,1.8,1,1.8
wk02_ppr.csv,312,Tyler Kroft,NYJ,TE,1.8,1,1.8
wk02_ppr.csv,312,Tajae Sharpe,ATL,WR,1.8,1,1.8
wk02_ppr.csv,312,Cameron Brate,TB,TE,1.8,1,1.8
wk02_ppr.csv,312,Cethan Carter,MIA,TE,1.8,1,1.8
wk02_ppr.csv,318,Salvon Ahmed,MIA,RB,1.7,1,1.7
wk02_ppr.csv,318,Ian Thomas,CAR,TE,1.7,1,1.7
wk02_ppr.csv,318,Laviska Shenault Jr.,JAC,WR,1.7,1,1.7
wk02_ppr.csv,318,Eric Saubert,DEN,TE,1.7,1,1.7
wk02_ppr.csv,322,Hayden Hurst,ATL,TE,1.6,1,1.6
wk02_ppr.csv,322,Marlon Mack,IND,RB,1.6,1,1.6
wk02_ppr.csv,322,Taysom Hill,NO,QB,1.6,1,1.6
